playerID,AB,H,AVE
thielja01,175,42,0.24
thiesda01,6,2,0.3333333333
thiesja01,33,1,0.0303030303
thigpbo01,1,0,0
thigpcu01,118,27,0.2288135593
thobeto01,1,0,0
tholejo01,1336,323,0.2417664671
thomaan01,2103,493,0.234427009
thomaar01,70,12,0.1714285714
thomabi01,17,2,0.1176470588
thomabl01,2,1,0.5
thomabu01,150,18,0.12
thomabu02,20,7,0.35
thomaca01,3,1,0.3333333333
thomach01,282,73,0.2588652482
thomacl01,10,1,0.1
thomacl02,709,165,0.2327221439
thomada01,175,48,0.2742857143
thomade01,4677,1163,0.2486636733
thomafa01,56,6,0.1071428571
thomafr01,2,0,0
thomafr02,859,193,0.2246798603
thomafr03,6285,1671,0.2658711217
thomafr04,8199,2468,0.3010123186
thomaga01,2373,591,0.2490518331
thomage01,1688,430,0.2547393365
thomago01,4677,1051,0.2247166987
thomahe01,235,52,0.2212765957
thomaia01,3,0,0
thomair01,1352,327,0.2418639053
thomaju01,1,0,0
thomaki01,223,52,0.2331838565
thomale01,7,0,0
thomale02,269,57,0.2118959108
thomale03,3324,847,0.2548134777
thomamy01,146,35,0.2397260274
thomapi01,1035,245,0.2367149758
thomara01,3,1,0.3333333333
thomare01,30,8,0.2666666667
thomaro01,5296,1537,0.2902190332
thomaro02,34,4,0.1176470588
thomato01,23,4,0.1739130435
thomato02,722,141,0.1952908587
thomava01,626,144,0.2300319489
thomawa01,13,2,0.1538461538
thomeji01,8422,2328,0.2764189029
thompan02,6,1,0.1666666667
thompbo01,120,27,0.225
thompbr01,56,10,0.1785714286
thompda01,2218,550,0.2479711452
thompda02,3,0,0
thompde01,4,0,0
thompdo01,307,67,0.2182410423
thompfo01,40,13,0.325
thompfr01,46,6,0.1304347826
thompfr02,53,9,0.1698113208
thompfr03,2560,762,0.29765625
thompgu01,50,10,0.2
thompha01,38,8,0.2105263158
thompha02,3003,801,0.2667332667
thompja01,4802,1253,0.2609329446
thompja02,49,11,0.2244897959
thompja03,28,4,0.1428571429
thompjo01,53,6,0.1132075472
thompju01,200,45,0.225
thompju02,14,1,0.07142857143
thompke01,65,14,0.2153846154
thomple01,7,2,0.2857142857
thompma01,104,16,0.1538461538
thompmi01,41,4,0.09756097561
thompmi02,3761,1029,0.2735974475
thompmi03,27,4,0.1481481481
thompri01,2,0,0
thompri02,23,2,0.08695652174
thompro01,4612,1187,0.2573720729
thompry01,1257,305,0.2426412092
thompsa01,5998,1988,0.3314438146
thompsc01,1273,333,0.2615868028
thompsh01,79,16,0.2025316456
thompti01,517,123,0.2379110251
thompto01,10,3,0.3
thompto02,1107,294,0.2655826558
thomptr01,535,110,0.2056074766
thomptu01,102,21,0.2058823529
thomsbo01,6305,1705,0.2704203013
thomsjo01,318,63,0.1981132075
thondi01,4449,1176,0.2643290627
thoneja01,912,216,0.2368421053
thormha01,173,29,0.1676300578
thormsc01,415,92,0.221686747
thornan01,5291,1342,0.2536382536
thornjo01,143,22,0.1538461538
thornlo01,89,22,0.2471910112
thornma01,1,0,0
thornot01,3,0,0
thornty01,25,1,0.04
thornwa01,519,162,0.3121387283
thorpbo01,331,83,0.250755287
thorpji01,698,176,0.2521489971
thrasbu01,106,27,0.2547169811
thronfa01,1302,307,0.2357910906
thronma01,1186,281,0.23693086
throoge01,3,0,0
thumalo01,2,0,0
thurmbo01,663,163,0.245852187
thurmco01,1,0,0
thurmga01,798,194,0.2431077694
thurmma01,158,22,0.1392405063
thurmmi01,131,4,0.03053435115
thursjo01,337,76,0.2255192878
thurssl01,648,175,0.2700617284
tiantlu01,513,84,0.1637426901
tibbsja01,180,21,0.1166666667
tidrodi01,95,9,0.09473684211
tiefebo01,39,1,0.02564102564
tiemeed01,19,5,0.2631578947
tiernbi01,8,1,0.125
tiernco01,2299,681,0.296215746
tiernmi01,5915,1838,0.3107354184
tietjle01,171,17,0.09941520468
tiffete01,243,55,0.2263374486
tiftra01,5,0,0
tillejo01,138,19,0.1376811594
tillmbo01,2329,540,0.231859167
tillmch01,14,0,0
tillmjo01,3,0,0
tillmru01,56,13,0.2321428571
tilloth01,17,1,0.05882352941
tilsoch01,108,29,0.2685185185
timbega01,1,0,0
timlimi01,7,0,0
timmeto01,88,8,0.09090909091
timmooz01,405,95,0.2345679012
timpncl01,2,0,0
tincube01,74,10,0.1351351351
tinglro01,563,110,0.1953818828
tinkejo01,6441,1690,0.2623816178
tinneth01,119,28,0.2352941176
tinnibu01,130,23,0.1769230769
tinslle01,870,210,0.2413793103
tippeji01,466,114,0.2446351931
tipplda01,6,0,0
tiptoer01,1626,439,0.2699876999
tiptojo01,1117,264,0.236347359
tischto01,116,21,0.1810344828
tisinja01,11,3,0.2727272727
titcoca01,224,22,0.09821428571
titusjo01,4960,1401,0.2824596774
tobinbi01,152,24,0.1578947368
tobinja01,6174,1906,0.3087139618
tobinji01,796,183,0.2298994975
tobinjo01,1,0,0
tobinjo02,278,70,0.2517985612
tocajo01,27,7,0.2592592593
toccica01,120,27,0.225
toddal01,2785,768,0.2757630162
toddfr01,5,1,0.2
toddja01,17,1,0.05882352941
toddji01,17,1,0.05882352941
todtph01,3415,880,0.2576866764
toeneha01,1,0,0
tolanbo01,4238,1121,0.2645115621
tolbema01,605,139,0.2297520661
tolenjo01,54,14,0.2592592593
tolesan01,231,66,0.2857142857
tolivfr01,18,2,0.1111111111
tollbbr01,93,14,0.1505376344
tollesh01,1,0,0
tollest01,331,81,0.2447129909
tollewa01,2322,559,0.2407407407
tolmati01,196,33,0.1683673469
tolsoch01,275,78,0.2836363636
tomandi01,50,9,0.18
tomasan01,1,0,0
tomasya01,1102,295,0.2676950998
tombean01,305,71,0.2327868852
tomerge01,1,0,0
tomkobr01,456,71,0.1557017544
tomlida01,34,5,0.1470588235
tomlijo01,19,7,0.3684210526
tomlike01,618,164,0.2653721683
tomlira01,181,29,0.1602209945
tomneph01,882,205,0.2324263039
tompkch01,1,1,1
tompkro01,1,0,0
toneyfr01,744,118,0.1586021505
tonismi01,6,0,0
tonkido01,2,2,1
tonkimi01,2,0,0
tonneto01,5,1,0.2
toolebe01,698,151,0.2163323782
toolest01,228,60,0.2631578947
toporsp01,1566,437,0.279054917
toppiru01,1,1,1
torboje01,1391,297,0.2135154565
torcato01,47,14,0.2978723404
toregwy01,55,9,0.1636363636
torgeea01,4969,1318,0.265244516
torkere01,9,2,0.2222222222
torphre01,15,3,0.2
torreal01,2,0,0
torrean02,1910,462,0.2418848168
torreca01,34,4,0.1176470588
torreei01,9,2,0.2222222222
torrefe01,1191,302,0.2535684299
torrefr01,1482,404,0.2726045884
torregi01,1271,320,0.2517702596
torregl01,431,117,0.2714617169
torrehe01,1738,375,0.2157652474
torrejo01,7874,2342,0.2974345949
torrejo02,1,1,1
torrelu01,123,20,0.162601626
torremi01,412,64,0.1553398058
torrepa01,5,1,0.2
torrera01,102,23,0.2254901961
torreri01,37,11,0.2972972973
torrero01,576,162,0.28125
torreru01,1314,279,0.2123287671
torresa01,103,15,0.145631068
torrest01,19,2,0.1052631579
torreyo01,2875,737,0.2563478261
torveke01,62,14,0.2258064516
tosonre01,172,35,0.2034883721
tostlo01,52,9,0.1730769231
tothpa01,58,6,0.1034482759
touchcl01,4,1,0.25
toussto01,10,1,0.1
tovarce01,5569,1546,0.2776081882
tovarwi01,18,3,0.1666666667
towerjo01,16,1,0.0625
towlejr01,428,80,0.1869158879
towneba01,36,10,0.2777777778
townsge01,541,101,0.1866913124
townsha01,427,71,0.1662763466
townsir01,4,0,0
townsle01,6,1,0.1666666667
toyji01,583,123,0.2109777015
tozerbi01,2,0,0
trabebi01,21,1,0.04761904762
trabeji01,819,186,0.2271062271
tracedi01,1231,262,0.2128350934
trachst01,651,106,0.1628264209
tracyan01,277,64,0.2310469314
tracych01,2706,741,0.2738359202
tracyji01,185,46,0.2486486486
traffbi01,663,116,0.1749622926
traffjo01,2,1,0.5
tragewa01,689,148,0.2148040639
trahabl01,14,3,0.2142857143
trambre01,4,1,0.25
trammal01,8288,2365,0.2853523166
trammbu01,1798,469,0.2608453838
trautfr01,1,0,0
traveal01,3,0,0
travice01,4914,1544,0.3142043142
travide01,1169,320,0.2737382378
travisa01,112,28,0.25
traxlbr01,11,1,0.09090909091
trayji01,21,6,0.2857142857
traynpi01,7559,2416,0.3196189972
treacfr01,1232,301,0.2443181818
treacpe01,5,0,0
treadge01,1290,368,0.2852713178
treadje01,2119,596,0.2812647475
treadra01,19,4,0.2105263158
treadre01,394,105,0.2664974619
treanma01,1272,281,0.2209119497
trechfr01,4,2,0.5
treinbl01,14,1,0.07142857143
trekeha01,9,1,0.1111111111
tremani01,73,18,0.2465753425
tremebi01,15,4,0.2666666667
tremich01,41,6,0.1463414634
trempov01,91,20,0.2197802198
trenwge01,70,14,0.2
treshmi01,3169,788,0.2486588829
treshto01,4251,1041,0.2448835568
trevial01,2430,604,0.2485596708
trevibo01,40,9,0.225
trevijo01,8,2,0.25
triangu01,3907,954,0.244177118
tricebo01,52,15,0.2884615385
triggan01,2,0,0
trillma01,5950,1562,0.2625210084
trimbjo01,7,1,0.1428571429
trinkke01,80,11,0.1375
triplco01,1307,334,0.2555470543
triunca01,81,13,0.1604938272
trlicri01,4,1,0.25
troedri01,41,7,0.1707317073
trombmi01,2,0,0
troncra01,8,0,0
tropeni01,3,0,0
troskha01,5161,1561,0.3024607634
trostmi01,63,14,0.2222222222
trottbi01,109,6,0.05504587156
trottsa01,1354,338,0.2496307238
troupqu01,10,1,0.1
troutdi01,961,205,0.2133194589
troutmi01,3870,1187,0.3067183463
troutst01,238,38,0.1596638655
trowbbo01,77,6,0.07792207792
troybu01,2,0,0
troyda01,1127,274,0.2431233363
truaxfr01,3,1,0.3333333333
trubych01,819,189,0.2307692308
trubyha01,260,73,0.2807692308
truckvi01,949,171,0.1801896733
truesfr01,668,147,0.2200598802
trumbed01,86,10,0.1162790698
trumbma01,4056,1013,0.2497534517
tsaoch01,14,3,0.2142857143
tsengje01,1,0,0
tsitojo01,198,22,0.1111111111
tubbsgr01,59,11,0.186440678
tuckeed01,103,13,0.1262135922
tuckeky01,64,9,0.140625
tuckemi01,4083,1047,0.2564290963
tuckeol01,71,11,0.1549295775
tuckepr01,600,133,0.2216666667
tuckery01,7,0,0
tucketh01,2231,570,0.2554908113
tucketj01,36,10,0.2777777778
tucketo01,6482,1882,0.2903424869
tucketo02,49,5,0.1020408163
tudorjo01,384,59,0.1536458333
tueroos01,51,11,0.2156862745
tuftsbo01,1,0,0
tuiasma01,360,74,0.2055555556
tulowtr01,4793,1389,0.2897976215
tunnele01,138,16,0.115942029
tupmama01,1,1,1
turanbr01,252,56,0.2222222222
turbege01,59,10,0.1694915254
turbije01,49,11,0.2244897959
turched01,13,3,0.2307692308
turgepe01,6,1,0.1666666667
turklu01,4,1,0.25
turlebo01,547,69,0.126142596
turleni01,2,0,0
turnbde01,2,0,0
turnbsp01,2,0,0
turnech01,379,90,0.2374670185
turneea01,75,18,0.24
turneja01,77,7,0.09090909091
turneje01,1742,448,0.2571756602
turneji01,399,87,0.2180451128
turneju01,2892,844,0.2918395574
turneke01,4,0,0
turnema01,2,0,0
turnesh01,110,26,0.2363636364
turnest01,82,11,0.1341463415
turnete01,5921,1499,0.2531666948
turnete02,1,0,0
turneto01,696,165,0.2370689655
turnetr01,1423,411,0.288826423
turnetu01,1504,482,0.3204787234
tuttlbi01,4268,1105,0.2589034677
tutwiel01,1,0,0
tutwigu01,79,16,0.2025316456
twinear01,175,55,0.3142857143
twitcla01,2571,676,0.262932711
twitcwa01,260,33,0.1269230769
twombba01,358,109,0.3044692737
twombcy01,10,0,0
twombge01,417,88,0.2110311751
tyackji01,155,40,0.2580645161
tylerfr01,19,2,0.1052631579
tylerjo01,53,17,0.320754717
tylerle01,870,189,0.2172413793
tynerja01,1358,373,0.2746686303
tyngji01,15,5,0.3333333333
tyreeea01,4,0,0
tyrivda01,3,0,0
tyronji01,405,92,0.2271604938
tyronwa01,57,13,0.2280701754
tysonmi01,2959,714,0.2412977357
tysontu01,1,0,0
tysonty01,704,197,0.2798295455
uchriji01,2,0,0
ueckebo01,731,146,0.1997264022
ueharko01,2,0,0
ugglada01,4759,1149,0.2414372767
uguetlu01,28,6,0.2142857143
uhaltfr01,165,40,0.2424242424
uhlaete01,2932,772,0.2633015007
uhlege01,1360,393,0.2889705882
uhlerma01,56,12,0.2142857143
uhlirch01,27,4,0.1481481481
ulisnmi01,18,7,0.3888888889
ullgesc01,79,15,0.1898734177
ullrisa01,25,7,0.28
ulricdu01,138,23,0.1666666667
ulricge01,72,15,0.2083333333
umbacar01,8,1,0.125
umbriji01,28,5,0.1785714286
umphlto01,1160,285,0.2456896552
underdu01,1,0,0
underfr01,18,7,0.3888888889
underto01,154,18,0.1168831169
underwi01,12,4,0.3333333333
unglabo01,2150,554,0.2576744186
unroeti01,95,21,0.2210526316
unseral01,338,85,0.2514792899
unserde01,5215,1344,0.2577181208
upchuwo01,14,3,0.2142857143
uphambi01,45,6,0.1333333333
uphamjo01,13,4,0.3076923077
uppje01,9,2,0.2222222222
uprigdi01,8,2,0.25
upshace01,75,12,0.16
upshawi01,4203,1103,0.2624315965
uptonbj01,5175,1260,0.2434782609
uptonju01,5989,1604,0.2678243446
uptonto01,525,118,0.2247619048
urbanbi01,3046,791,0.2596848326
urbanja01,86,18,0.2093023256
urbanlu01,128,35,0.2734375
urbanto01,65,16,0.2461538462
urbinug01,53,5,0.09433962264
urenajo01,126,11,0.0873015873
urenari01,167,43,0.2574850299
uriasju01,29,4,0.1379310345
uriaslu01,48,10,0.2083333333
uribejo01,3064,738,0.2408616188
uribeju01,6161,1568,0.2545041389
urreajo01,74,12,0.1621621622
urruthe01,92,25,0.2717391304
urshegi01,466,105,0.2253218884
urylo01,7,1,0.1428571429
usherbo01,1101,259,0.2352406903
ussatdu01,17,3,0.1764705882
utleych01,6857,1885,0.2749015604
vachete01,252,79,0.3134920635
vadebge01,14,3,0.2142857143
vahreha01,1,0,0
vailbo01,3,1,0.3333333333
vailmi01,1604,447,0.2786783042
valaich01,248,59,0.2379032258
valaipa01,323,71,0.2198142415
valbulu01,3148,710,0.2255400254
valdeca01,1,0,0
valdeca02,7,1,0.1428571429
valdece01,4,0,0
valdeis01,399,52,0.1303258145
valdejo02,426,92,0.2159624413
valdeju01,87,18,0.2068965517
valdema01,43,4,0.09302325581
valdema02,181,43,0.2375690608
valdepe01,85,21,0.2470588235
valdera01,1,0,0
valdera02,13,5,0.3846153846
valdere01,3,0,0
valdero01,1,0,0
valdesa01,765,176,0.2300653595
valdese01,33,4,0.1212121212
valdewi01,1142,270,0.2364273205
valdijo01,971,213,0.219361483
valenbe01,14,3,0.2142857143
valenbo01,3,0,0
valenbo02,1698,441,0.2597173145
valenco01,72,9,0.125
valenda01,2963,795,0.2683091461
valenel01,3166,881,0.2782691093
valener01,406,95,0.2339901478
valenfe01,936,187,0.1997863248
valenfr01,1458,360,0.2469135802
valenja01,1507,379,0.2514930325
valenje01,79,14,0.1772151899
valenjo01,60,17,0.2833333333
valenjo02,3917,1093,0.2790400817
valenjo03,5539,1348,0.2433652284
valenjo04,1,0,0
valenvi01,55,12,0.2181818182
valerbr01,74,16,0.2162162162
valerju01,5,1,0.2
valeryo01,10,0,0
valleda01,2775,658,0.2371171171
vallehe01,13,4,0.3076923077
valoel01,5029,1420,0.2823622987
valvejo01,2,1,0.5
vanalcl01,8,2,0.25
vanatru01,206,47,0.2281553398
vanbejo01,21,2,0.09523809524
vanbroz01,5,1,0.2
vanbude01,44,11,0.25
vanbuty01,38,5,0.1315789474
vancaal01,444,116,0.2612612613
vanceco01,8,2,0.25
vanceda01,971,146,0.1503604531
vancejo01,20,5,0.25
vancesa01,42,7,0.1666666667
vancuch01,51,11,0.2156862745
vandaca01,136,34,0.25
vandeed01,1,0,0
vandehy01,89,15,0.1685393258
vandejo01,685,104,0.1518248175
vandejo02,2751,717,0.2606324973
vanderi01,47,1,0.02127659574
vandybe01,7,1,0.1428571429
vandybi01,530,134,0.2528301887
vanevjo01,47,12,0.2553191489
vangiel01,601,146,0.2429284526
vangoda01,420,89,0.2119047619
vanhage01,8043,2544,0.3162998881
vanlawi01,164,20,0.1219512195
vannjo01,1,0,0
vannoja01,7,0,0
vanpoto01,57,9,0.1578947368
vanroma01,1844,493,0.2673535792
vanrybe01,1,0,0
vanslan01,5711,1562,0.2735072667
vanslsc01,760,184,0.2421052632
vanzadi01,31,8,0.2580645161
vanzaik01,339,76,0.2241887906
vargace01,8,0,0
vargacl01,188,15,0.07978723404
vargaed01,39,10,0.2564102564
vargail01,32,8,0.25
vargaja01,92,21,0.2282608696
vargake01,783,197,0.251596424
vargaro01,2,1,0.5
vargubi01,12,3,0.25
varitja01,5099,1307,0.2563247696
varnebu01,4,0,0
varnedi01,6,1,0.1666666667
varnepe01,190,47,0.2473684211
varshga01,837,204,0.2437275986
varvaan01,1,0,0
vasbica01,2,1,0.5
vasques01,2,0,0
vasqujo01,1,0,0
vasquvi01,10,0,0
vatchji01,109,27,0.247706422
vaughar01,6622,2103,0.3175777711
vaughbo01,535,148,0.276635514
vaughch01,4,1,0.25
vaughfa01,3454,946,0.2738853503
vaughfr01,377,91,0.2413793103
vaughgl01,30,5,0.1666666667
vaughgr01,6103,1475,0.2416844175
vaughhi01,921,159,0.1726384365
vaughmo01,5532,1620,0.2928416486
vaughpo01,41,9,0.2195121951
vaughro01,2,0,0
vazquch01,922,227,0.2462039046
vazquja01,560,114,0.2035714286
vazqura01,1951,496,0.2542286007
veachal01,4,0,0
veachbo01,6656,2063,0.3099459135
veachpe01,353,76,0.2152974504
vealco01,611,141,0.2307692308
vealebo01,630,72,0.1142857143
vegaje01,236,58,0.2457627119
veigeal01,1,0,0
veilbu01,30,7,0.2333333333
velanjo01,244,46,0.1885245902
velarra01,4244,1171,0.2759189444
velasgu01,166,37,0.2228915663
velasvi01,104,23,0.2211538462
velazan01,10,3,0.3
velazfr01,39,10,0.2564102564
velazgi01,73,17,0.2328767123
velazhe01,2,0,0
velezeu01,663,160,0.2413273002
velezot01,1802,452,0.2508324084
veltmpa01,38,5,0.1315789474
venabma01,1397,337,0.2412312097
venabwi01,2836,707,0.2492947814
vendipa01,1,0,0
ventejo01,1,0,0
ventomi01,20,5,0.25
venturo01,7064,1885,0.2668459796
ventuvi01,58,12,0.2068965517
ventuyo01,13,2,0.1538461538
verasqu01,2780,750,0.2697841727
veraswi01,282,74,0.2624113475
verbaem01,2911,793,0.2724149777
verbajo01,46,5,0.1086956522
verblge01,198,40,0.202020202
verdual01,100,24,0.24
veresda01,27,7,0.2592592593
veresra01,4,0,0
vergejo01,2323,593,0.2552733534
verhadr01,1,0,0
verlaju01,48,5,0.1041666667
vernojo01,3,0,0
vernomi01,8731,2495,0.2857633719
verrelo01,26,1,0.03846153846
versazo01,5141,1246,0.2423652986
veryzto01,2848,687,0.2412219101
viaule01,588,82,0.1394557823
vicieda01,1675,425,0.2537313433
vicker01,112,26,0.2321428571
vickeru01,163,26,0.1595092025
vicketo01,307,69,0.2247557003
vicksa01,641,159,0.248049922
vicoge01,663,166,0.2503770739
victosh01,4630,1274,0.275161987
vidaljo01,146,24,0.1643835616
vidrojo01,5113,1524,0.298063759
vielmen01,7,1,0.1428571429
villabr01,2,0,0
villaca01,120,11,0.09166666667
villach01,383,94,0.2454308094
villael01,1,0,0
villahe01,473,109,0.2304439746
villajo01,2047,525,0.2564728872
villaos01,15,1,0.06666666667
villape01,9,2,0.2222222222
villeis01,1,0,0
villoro01,170,22,0.1294117647
vilorme01,27,7,0.2592592593
vinafe01,4240,1196,0.2820754717
vinceni01,2,0,0
vinceza01,13,3,0.2307692308
vinesbo01,4,0,0
vineyda01,12,2,0.1666666667
vinsoch01,22,4,0.1818181818
vinsoru01,207,47,0.2270531401
vintobi01,134,15,0.1119402985
violafr01,185,26,0.1405405405
vioxji01,1703,465,0.2730475631
virdobi01,5980,1596,0.2668896321
virgioz01,753,174,0.2310756972
virgioz02,2258,549,0.2431355182
virtuja01,1764,483,0.2738095238
visnejo01,935,245,0.2620320856
viteljo01,3,0,0
vitiejo01,693,172,0.2481962482
vittejo01,99,12,0.1212121212
vittos01,3760,894,0.2377659574
vizcajo01,5379,1453,0.2701245585
vizcalu01,6,0,0
vizquom01,10586,2877,0.2717740412
vogelda01,127,25,0.1968503937
vogelot01,253,63,0.2490118577
vogelry01,311,43,0.1382636656
vogtst01,1643,413,0.2513694461
voigtja01,588,138,0.2346938776
voigtol01,4,1,0.25
voisebi01,464,68,0.1465517241
voitlu01,257,74,0.2879377432
vollmcl01,2021,508,0.2513607125
volqued01,308,28,0.09090909091
volstch01,201,28,0.1393034826
volzja01,10,1,0.1
vonfrto01,3,0,0
vonhobr01,15,1,0.06666666667
vonkofr01,226,48,0.2123893805
vonohda01,8,2,0.25
vorhecy01,23,9,0.3913043478
vosbeed01,2,0,0
vosmijo01,5472,1682,0.3073830409
vossal01,290,51,0.175862069
vossbi01,1177,267,0.2268479184
vothau01,2,0,0
vottojo01,5563,1729,0.3108035233
vowinri01,14,1,0.07142857143
voylebr01,1,0,0
voyleph01,68,16,0.2352941176
vuckope01,208,33,0.1586538462
vukovge01,1602,430,0.2684144819
vukovjo01,559,90,0.1610017889
wachami01,212,17,0.08018867925
wachtpa01,3,1,0.3333333333
wadats01,28,1,0.03571428571
waddefr01,22,6,0.2727272727
wadderu01,1066,172,0.1613508443
wadebe01,98,11,0.112244898
wadeco01,2,0,0
wadega01,45,6,0.1333333333
wadeja01,216,36,0.1666666667
waderi01,69,16,0.231884058
wadete01,25,5,0.2
wadety01,124,20,0.1612903226
wadswja01,153,35,0.2287581699
waechdo01,8,1,0.125
wagenwo01,8,1,0.125
wagnebi01,242,50,0.2066115702
wagnebi02,20,2,0.1
wagnebu01,261,59,0.2260536398
wagnebu02,27,6,0.2222222222
wagnech01,170,20,0.1176470588
wagnega01,37,3,0.08108108108
wagneha01,1849,458,0.2477014602
wagnehe01,3333,834,0.2502250225
wagneho01,10439,3420,0.3276175879
wagnejo01,197,35,0.1776649746
wagnele01,4426,1202,0.2715770447
wagnema01,843,205,0.2431791222
wagnepa01,169,28,0.1656804734
wagnery01,4,1,0.25
wagnety01,5,0,0
wahlke01,642,145,0.2258566978
wainhda01,5,0,0
wainwad01,635,128,0.2015748031
waitked01,4254,1214,0.2853784673
waitsri01,1,0,0
waittch01,406,67,0.1650246305
wakamdo01,31,7,0.2258064516
wakefbi01,24,4,0.1666666667
wakefdi01,2132,625,0.29315197
wakefho01,274,68,0.2481751825
wakefti01,111,13,0.1171171171
wakelch01,36,9,0.25
walbema01,2109,492,0.2332859175
walberu01,905,162,0.1790055249
walczed01,57,12,0.2105263158
waldbdo01,1,0,0
waldimi01,17,1,0.05882352941
waldrir01,598,186,0.3110367893
waldrky02,23,5,0.2173913043
walewji01,242,52,0.2148760331
walkbo01,510,74,0.1450980392
walkebi01,489,62,0.1267893661
walkech01,1217,299,0.2456861134
walkech02,88,15,0.1704545455
walkecu01,4858,1475,0.3036228901
walkedi01,164,33,0.2012195122
walkedi02,6740,2064,0.306231454
walkedu01,861,197,0.2288037166
walkeed01,6,1,0.1666666667
walkeer01,254,65,0.2559055118
walkefl01,152,40,0.2631578947
walkefr01,407,87,0.2137592138
walkege01,13,1,0.07692307692
walkege02,6771,1991,0.2940481465
walkegr01,2864,746,0.2604748603
walkeha01,2651,786,0.2964918899
walkehu01,779,205,0.2631578947
walkeje01,252,58,0.2301587302
walkejo01,454,114,0.2511013216
walkeke01,4,1,0.25
walkela01,6907,2160,0.3127262198
walkelu01,188,11,0.0585106383
walkemi01,3,0,0
walkemy01,99,15,0.1515151515
walkene01,4207,1127,0.2678868552
walkeos01,1128,287,0.2544326241
walkepe01,1,0,0
walkero01,111,17,0.1531531532
walkeru01,1585,360,0.2271293375
walkesp01,7,2,0.2857142857
walketa01,65,13,0.2
walketi01,5067,1423,0.2808367871
walketo01,132,17,0.1287878788
walketo02,33,5,0.1515151515
walketo03,90,20,0.2222222222
walketo04,4554,1316,0.2889767238
walkety01,12,0,0
walkewa01,4,1,0.25
walkewe01,18,4,0.2222222222
walkuji01,1,0,0
walkuji02,143,26,0.1818181818
wallabo01,8618,2309,0.2679275934
wallabr01,1284,305,0.2375389408
wallach01,56,9,0.1607142857
wallado01,4,1,0.25
wallado02,6,0,0
wallaja01,7,2,0.2857142857
wallaja02,584,120,0.2054794521
wallaje01,1,0,0
wallaji01,29,6,0.2068965517
wallale01,38,3,0.07894736842
wallami01,7,1,0.1428571429
wallati01,8099,2085,0.25743919
walldo01,68,12,0.1764705882
walleno01,15,2,0.1333333333
wallety01,110,26,0.2363636364
wallho01,3,1,0.3333333333
wallide01,2945,799,0.2713073005
wallijo01,886,216,0.2437923251
walljo01,40,12,0.3
wallmu01,46,5,0.1086956522
wallsle01,2558,670,0.2619233776
wallst01,5,0,0
walrole01,3,0,0
walshau01,121,29,0.2396694215
walshau02,43,11,0.2558139535
walshco02,47,4,0.08510638298
walshde01,226,44,0.1946902655
walshed01,1088,210,0.1930147059
walshed02,111,24,0.2162162162
walshji01,1571,447,0.2845321451
walshji02,1771,410,0.2315076228
walshjo01,100,21,0.21
walshjo02,3,0,0
walshjo03,13,4,0.3076923077
walshjo04,8,0,0
walshju01,31,2,0.06451612903
walshto01,1,0,0
waltebu01,1966,477,0.2426246185
walteda01,273,64,0.2344322344
waltefr01,93,16,0.1720430108
waltege01,12,2,0.1666666667
walteke01,681,157,0.2305433186
waltepj01,10,0,0
waltero01,1426,317,0.2223001403
walteza01,170,30,0.1764705882
waltobr01,1,0,0
waltoda01,779,174,0.2233632863
waltoje01,1573,423,0.2689129053
waltore01,104,26,0.25
wambsbi01,5237,1359,0.2594997136
wanerll01,7772,2459,0.316392177
wanerpa01,9459,3152,0.3332276139
wangch01,39,2,0.05128205128
wanneja01,8,1,0.125
wannipe01,556,130,0.2338129496
wardaa01,3611,966,0.2675159236
wardch01,769,175,0.2275682705
wardch02,138,28,0.2028985507
wardco01,2,0,0
wardda01,2234,588,0.2632050134
warddi01,1,0,0
warddu01,1,0,0
wardejo01,2,0,0
wardga01,4479,1236,0.2759544541
wardha01,2,0,0
wardja01,49,8,0.1632653061
wardji01,4,2,0.5
wardjo01,7656,2107,0.2752089864
wardjo02,4,1,0.25
wardjo03,3,0,0
wardjo04,465,110,0.2365591398
wardke01,254,55,0.2165354331
wardpe01,3060,776,0.2535947712
wardpi01,780,223,0.2858974359
wardpr01,2067,522,0.2525399129
wardru01,31,9,0.2903225806
wardta01,135,24,0.1777777778
wardtu01,1548,389,0.2512919897
waresbu01,250,55,0.22
warhoja01,495,77,0.1555555556
warmocy01,45,9,0.2
warneed01,15,2,0.1333333333
warnefr01,1034,242,0.2340425532
warneho01,219,50,0.2283105023
warneja01,1546,387,0.2503234153
warneja02,5,1,0.2
warneja03,123,26,0.2113821138
warnejo01,3497,870,0.2487846726
warnelo01,962,215,0.2234927235
warnoha01,7,2,0.2857142857
warread01,6,0,0
warrebe01,989,217,0.219413549
warrebi01,53,13,0.2452830189
warreto01,43,11,0.2558139535
warstra01,4088,935,0.2287181996
warthda01,89,7,0.07865168539
warwibi01,56,17,0.3035714286
warwica01,1462,363,0.2482900137
wasdeji01,2866,782,0.2728541521
wasdijo01,19,3,0.1578947368
wasemli01,1,0,0
washbge01,1,0,0
washbja01,41,9,0.2195121951
washbli01,27,7,0.2592592593
washbra01,361,38,0.1052631579
washebu01,1,0,0
washicl01,6787,1884,0.2775895094
washida01,6,0,0
washige01,388,104,0.2680412371
washila01,21,5,0.2380952381
washiri01,19,3,0.1578947368
washiro01,1586,414,0.2610340479
washiul01,2797,703,0.2513407222
wasinma01,90,22,0.2444444444
